CAM	Y	M	D	H	Obs	Pred0	Pred24	Pred48
6	2020	1	20	0	1.76	11.83	11.83	15.21
7	2020	1	20	0	1.76	2.08	2.94	1.45
8	2020	1	20	0	1.76	1.76	1.74	1.34
9	2020	1	20	0	1.76	1.26	1.18	0.83
1	2020	1	21	0	21.01	14.22	14.26	5.44
2	2020	1	21	0	21.01	17.36	17.78	20.03
3	2020	1	21	0	21.01	26.08	26.13	14.23
4	2020	1	21	0	21.01	13.61	13.14	1.1
5	2020	1	21	0	21.01	4.18	3.54	2.6
6	2020	1	21	0	21.01	27.39	27.39	54.05
7	2020	1	21	0	21.01	21.05	16.25	8.57
8	2020	1	21	0	21.01	7.7	7.71	1.84
9	2020	1	21	0	21.01	6.49	7.39	2.55
1	2020	1	22	0	10.78	2.95	2.94	4.08
2	2020	1	22	0	10.78	6.04	11.33	17.88
3	2020	1	22	0	10.78	6.91	6.89	5.74
4	2020	1	22	0	10.78	4.81	4.61	6.56
5	2020	1	22	0	10.78	0.87	1.33	2.26
6	2020	1	22	0	10.78	35.8	35.8	25.86
7	2020	1	22	0	10.78	4.82	3.75	4.42
8	2020	1	22	0	10.78	2.83	2.87	3.13
9	2020	1	22	0	10.78	1.83	1.83	1.77
1	2020	1	23	0	7.81	1.68	1.7	3.93
2	2020	1	23	0	7.81	5.45	4.32	5.56
3	2020	1	23	0	7.81	4.45	4.48	5.46
4	2020	1	23	0	7.81	3.4	3.49	3.86
5	2020	1	23	0	7.81	2.79	2.79	3.04
6	2020	1	23	0	7.81	7.1	7.1	8.58
7	2020	1	23	0	7.81	5.08	6.21	8.17
8	2020	1	23	0	7.81	3.19	3.19	5.45
9	2020	1	23	0	7.81	2.15	2.31	2.47
1	2020	1	24	0	4.4	6.11	6.11	10.92
2	2020	1	24	0	4.4	16.39	13.54	19.5
3	2020	1	24	0	4.4	12.83	12.83	14.83
4	2020	1	24	0	4.4	1.37	1.37	2.62
5	2020	1	24	0	4.4	1.78	3.36	2.64
6	2020	1	24	0	4.4	5.11	5.11	11.76
7	2020	1	24	0	4.4	3.29	5.29	5.52
8	2020	1	24	0	4.4	2.36	2.36	3.54
9	2020	1	24	0	4.4	0.88	0.9	2.26
1	2020	1	25	0	8.03	4.86	4.86	5.35
2	2020	1	25	0	8.03	17.01	16.5	14.97
3	2020	1	25	0	8.03	11.55	11.57	9.95
4	2020	1	25	0	8.03	2.13	2.13	1.53
5	2020	1	25	0	8.03	4.91	4.4	4.0
6	2020	1	25	0	8.03	5.56	5.56	9.34
7	2020	1	25	0	8.03	5.91	7.17	4.68
8	2020	1	25	0	8.03	4.9	4.9	4.07
9	2020	1	25	0	8.03	2.45	2.53	1.88
1	2020	1	26	0	12.21	11.35	11.38	10.93
2	2020	1	26	0	12.21	5.86	5.03	2.17
3	2020	1	26	0	12.21	6.86	6.88	6.61
4	2020	1	26	0	12.21	4.22	4.19	4.03
5	2020	1	26	0	12.21	1.95	1.95	1.38
6	2020	1	26	0	12.21	16.72	16.72	9.66
7	2020	1	26	0	12.21	7.59	5.87	5.97
8	2020	1	26	0	12.21	2.72	2.77	3.5
9	2020	1	26	0	12.21	4.17	4.39	4.41
1	2020	1	27	0	5.28	2.28	2.28	3.0
2	2020	1	27	0	5.28	1.71	1.67	2.48
3	2020	1	27	0	5.28	5.49	5.5	6.56
4	2020	1	27	0	5.28	2.79	2.85	3.57
5	2020	1	27	0	5.28	1.0	1.21	1.15
6	2020	1	27	0	5.28	7.71	7.71	7.35
7	2020	1	27	0	5.28	3.07	2.93	3.38
8	2020	1	27	0	5.28	1.82	1.87	1.82
9	2020	1	27	0	5.28	1.3	1.27	1.44
1	2020	1	28	0	9.13	2.64	2.64	2.33
2	2020	1	28	0	9.13	2.97	2.83	2.24
3	2020	1	28	0	9.13	3.26	3.26	3.74
4	2020	1	28	0	9.13	1.25	1.65	2.09
5	2020	1	28	0	9.13	0.6	0.66	1.01
6	2020	1	28	0	9.13	4.15	4.15	4.0
7	2020	1	28	0	9.13	0.96	0.89	1.3
8	2020	1	28	0	9.13	1.05	1.05	1.51
9	2020	1	28	0	9.13	0.71	0.73	0.71
1	2020	1	29	0	7.48	2.32	2.34	2.71
2	2020	1	29	0	7.48	6.18	6.3	4.97
3	2020	1	29	0	7.48	1.44	1.45	1.82
4	2020	1	29	0	7.48	0.75	0.8	1.15
5	2020	1	29	0	7.48	0.36	0.35	0.46
6	2020	1	29	0	7.48	3.3	3.3	6.08
7	2020	1	29	0	7.48	0.8	0.91	1.1
8	2020	1	29	0	7.48	1.09	1.12	1.13
9	2020	1	29	0	7.48	0.54	0.54	0.64
1	2020	1	30	0	10.01	3.21	3.23	3.74
2	2020	1	30	0	10.01	4.79	5.1	7.32
3	2020	1	30	0	10.01	2.12	2.13	2.11
4	2020	1	30	0	10.01	1.2	1.4	1.42
5	2020	1	30	0	10.01	0.74	0.68	0.45
6	2020	1	30	0	10.01	3.28	3.28	2.51
7	2020	1	30	0	10.01	1.22	1.37	1.7
8	2020	1	30	0	10.01	1.23	1.23	1.14
9	2020	1	30	0	10.01	1.21	1.21	1.31
1	2020	1	31	0	9.46	3.71	3.73	5.31
2	2020	1	31	0	9.46	11.13	10.63	10.56
3	2020	1	31	0	9.46	2.96	2.98	3.34
4	2020	1	31	0	9.46	0.73	0.74	1.33
5	2020	1	31	0	9.46	0.99	0.61	0.93
6	2020	1	31	0	9.46	2.84	2.84	4.1
7	2020	1	31	0	9.46	1.03	0.58	3.22
8	2020	1	31	0	9.46	0.99	0.99	1.24
9	2020	1	31	0	9.46	0.6	0.6	1.64
1	2020	2	1	0	7.81	2.89	2.88	3.07
2	2020	2	1	0	7.81	6.91	7.61	7.76
3	2020	2	1	0	7.81	4.25	4.24	3.55
4	2020	2	1	0	7.81	1.17	1.26	1.19
5	2020	2	1	0	7.81	0.45	0.44	0.52
6	2020	2	1	0	7.81	4.71	4.71	4.91
7	2020	2	1	0	7.81	0.55	0.57	0.51
8	2020	2	1	0	7.81	0.91	0.9	0.82
9	2020	2	1	0	7.81	0.77	0.77	0.59
1	2020	2	2	0	6.93	1.87	1.87	1.96
2	2020	2	2	0	6.93	4.76	4.99	5.74
3	2020	2	2	0	6.93	2.18	2.18	2.0
4	2020	2	2	0	6.93	0.77	0.78	0.75
5	2020	2	2	0	6.93	0.27	0.31	0.32
6	2020	2	2	0	6.93	2.73	2.73	3.55
7	2020	2	2	0	6.93	0.87	0.75	0.72
8	2020	2	2	0	6.93	0.94	0.95	0.9
9	2020	2	2	0	6.93	0.54	0.54	0.54
1	2020	2	3	0	6.27	10.6	10.6	9.39
2	2020	2	3	0	6.27	9.32	10.69	10.29
3	2020	2	3	0	6.27	10.49	10.5	12.91
4	2020	2	3	0	6.27	8.18	8.18	10.3
5	2020	2	3	0	6.27	1.43	1.64	3.4
6	2020	2	3	0	6.27	54.37	54.37	8.47
7	2020	2	3	0	6.27	5.1	6.57	5.79
8	2020	2	3	0	6.27	3.78	3.78	3.93
9	2020	2	3	0	6.27	2.93	2.85	4.49
1	2020	2	4	0	6.05	4.82	4.82	3.4
2	2020	2	4	0	6.05	4.53	4.11	5.51
3	2020	2	4	0	6.05	4.16	4.16	3.98
4	2020	2	4	0	6.05	1.87	1.88	2.09
5	2020	2	4	0	6.05	1.78	1.78	0.92
6	2020	2	4	0	6.05	15.0	15.0	25.58
7	2020	2	4	0	6.05	4.82	5.82	5.79
8	2020	2	4	0	6.05	2.18	2.18	2.37
9	2020	2	4	0	6.05	0.97	1.07	1.36
1	2020	2	5	0	4.5099998	2.02	2.03	2.08
2	2020	2	5	0	4.5099998	2.97	3.95	4.49
3	2020	2	5	0	4.5099998	4.26	4.26	2.19
4	2020	2	5	0	4.5099998	2.43	2.44	1.08
5	2020	2	5	0	4.5099998	1.04	0.64	1.65
6	2020	2	5	0	4.5099998	15.49	15.49	19.67
7	2020	2	5	0	4.5099998	2.22	2.6	0.91
8	2020	2	5	0	4.5099998	2.41	2.41	3.29
9	2020	2	5	0	4.5099998	0.63	0.66	0.92
1	2020	2	6	0	11.22	8.19	8.17	5.08
2	2020	2	6	0	11.22	6.2	8.59	7.77
3	2020	2	6	0	11.22	9.1	9.09	7.39
4	2020	2	6	0	11.22	3.16	3.17	4.93
5	2020	2	6	0	11.22	0.44	1.25	1.62
6	2020	2	6	0	11.22	14.59	14.59	27.01
7	2020	2	6	0	11.22	4.18	4.63	4.3
8	2020	2	6	0	11.22	4.54	4.53	3.48
9	2020	2	6	0	11.22	1.34	1.22	2.65
1	2020	2	7	0	3.96	4.1	4.12	4.27
2	2020	2	7	0	3.96	4.09	4.08	3.75
3	2020	2	7	0	3.96	6.76	6.8	7.48
4	2020	2	7	0	3.96	3.63	3.65	3.85
5	2020	2	7	0	3.96	1.61	1.68	0.92
6	2020	2	7	0	3.96	9.13	9.13	3.47
7	2020	2	7	0	3.96	3.85	3.32	3.26
8	2020	2	7	0	3.96	3.98	3.97	4.11
9	2020	2	7	0	3.96	1.19	1.26	1.38
1	2020	2	8	0	3.96	3.65	3.66	3.67
2	2020	2	8	0	3.96	18.04	13.75	9.92
3	2020	2	8	0	3.96	14.91	14.93	6.42
4	2020	2	8	0	3.96	1.19	1.23	0.98
5	2020	2	8	0	3.96	1.37	0.76	2.43
6	2020	2	8	0	3.96	0.85	0.85	1.33
7	2020	2	8	0	3.96	3.29	5.16	2.1
8	2020	2	8	0	3.96	2.94	2.93	1.42
9	2020	2	8	0	3.96	1.43	1.56	1.48
1	2020	2	9	0	1.87	5.51	5.53	6.0
2	2020	2	9	0	1.87	11.18	10.06	9.79
3	2020	2	9	0	1.87	10.71	10.76	12.43
4	2020	2	9	0	1.87	6.95	6.98	7.06
5	2020	2	9	0	1.87	3.84	5.27	3.86
6	2020	2	9	0	1.87	2.17	2.17	2.48
7	2020	2	9	0	1.87	8.01	5.75	7.49
8	2020	2	9	0	1.87	5.17	5.18	4.5
9	2020	2	9	0	1.87	0.99	1.05	1.16
1	2020	2	10	0	0.44	3.32	3.3	4.3
2	2020	2	10	0	0.44	4.81	5.76	5.63
3	2020	2	10	0	0.44	5.25	5.23	3.73
4	2020	2	10	0	0.44	2.4	2.91	2.44
5	2020	2	10	0	0.44	0.34	0.37	0.66
6	2020	2	10	0	0.44	2.11	2.11	1.4
7	2020	2	10	0	0.44	1.05	1.4	2.17
8	2020	2	10	0	0.44	2.2	2.19	1.78
9	2020	2	10	0	0.44	0.94	0.77	1.05
1	2020	2	11	0	3.52	1.71	1.72	1.09
2	2020	2	11	0	3.52	7.09	8.34	6.44
3	2020	2	11	0	3.52	3.02	3.04	1.66
4	2020	2	11	0	3.52	1.51	1.5	0.95
5	2020	2	11	0	3.52	1.79	1.85	0.46
6	2020	2	11	0	3.52	3.2	3.2	4.15
7	2020	2	11	0	3.52	1.85	1.51	1.27
8	2020	2	11	0	3.52	2.86	2.87	2.84
9	2020	2	11	0	3.52	1.1	1.15	0.79
1	2020	2	12	0	6.49	10.52	10.49	3.15
2	2020	2	12	0	6.49	4.47	5.73	6.29
3	2020	2	12	0	6.49	7.75	7.73	6.21
4	2020	2	12	0	6.49	5.55	5.54	3.58
5	2020	2	12	0	6.49	1.43	1.35	0.67
6	2020	2	12	0	6.49	2.34	2.34	4.33
7	2020	2	12	0	6.49	8.62	9.25	6.11
8	2020	2	12	0	6.49	3.54	3.55	1.92
9	2020	2	12	0	6.49	1.31	1.38	1.05
1	2020	2	13	0	6.27	3.92	3.94	2.63
2	2020	2	13	0	6.27	4.75	5.08	6.87
3	2020	2	13	0	6.27	6.12	6.14	4.85
4	2020	2	13	0	6.27	2.44	2.45	3.39
5	2020	2	13	0	6.27	1.18	1.42	1.97
6	2020	2	13	0	6.27	3.25	3.25	3.23
7	2020	2	13	0	6.27	4.14	4.87	3.44
8	2020	2	13	0	6.27	6.68	6.76	6.18
9	2020	2	13	0	6.27	2.48	2.39	1.77
1	2020	2	14	0	7.04	2.36	2.35	2.22
2	2020	2	14	0	7.04	4.04	2.42	2.08
3	2020	2	14	0	7.04	2.17	2.18	2.3
4	2020	2	14	0	7.04	1.7	1.63	1.91
5	2020	2	14	0	7.04	1.09	0.97	1.37
6	2020	2	14	0	7.04	4.0	4.0	3.38
7	2020	2	14	0	7.04	3.28	3.84	3.37
8	2020	2	14	0	7.04	2.57	2.57	2.79
9	2020	2	14	0	7.04	0.82	0.82	0.82
1	2020	2	15	0	4.5099998	5.02	5.05	1.61
2	2020	2	15	0	4.5099998	7.37	4.68	8.2
3	2020	2	15	0	4.5099998	4.81	4.84	4.78
4	2020	2	15	0	4.5099998	3.95	4.01	4.09
5	2020	2	15	0	4.5099998	1.82	1.75	1.17
6	2020	2	15	0	4.5099998	2.69	2.69	4.39
7	2020	2	15	0	4.5099998	4.36	6.29	7.46
8	2020	2	15	0	4.5099998	3.28	3.31	2.59
9	2020	2	15	0	4.5099998	2.56	2.73	3.29
1	2020	2	16	0	5.06	3.29	3.3	2.83
2	2020	2	16	0	5.06	4.62	5.04	4.63
3	2020	2	16	0	5.06	3.07	3.08	3.29
4	2020	2	16	0	5.06	2.55	2.03	2.04
5	2020	2	16	0	5.06	0.98	0.98	0.4
6	2020	2	16	0	5.06	2.09	2.09	1.75
7	2020	2	16	0	5.06	3.89	3.35	2.82
8	2020	2	16	0	5.06	2.61	2.59	2.35
9	2020	2	16	0	5.06	1.29	1.37	1.24
1	2020	2	17	0	3.41	1.8	1.81	1.28
2	2020	2	17	0	3.41	8.05	8.53	8.05
3	2020	2	17	0	3.41	1.65	1.67	1.75
4	2020	2	17	0	3.41	1.3	1.28	1.31
5	2020	2	17	0	3.41	0.33	0.33	0.26
6	2020	2	17	0	3.41	3.07	3.07	3.56
7	2020	2	17	0	3.41	1.24	0.84	1.19
8	2020	2	17	0	3.41	1.59	1.61	2.72
9	2020	2	17	0	3.41	2.94	2.84	3.17
1	2020	2	18	0	9.24	3.23	3.24	10.31
2	2020	2	18	0	9.24	10.23	10.83	15.27
3	2020	2	18	0	9.24	5.46	5.48	9.08
4	2020	2	18	0	9.24	5.09	5.12	3.55
5	2020	2	18	0	9.24	6.71	6.71	4.67
6	2020	2	18	0	9.24	4.87	4.87	3.29
7	2020	2	18	0	9.24	5.82	5.91	4.87
8	2020	2	18	0	9.24	4.38	4.43	4.99
9	2020	2	18	0	9.24	6.04	7.09	4.25
1	2020	2	19	0	8.91	2.43	2.44	3.89
2	2020	2	19	0	8.91	4.0	3.78	2.65
3	2020	2	19	0	8.91	2.91	2.92	4.72
4	2020	2	19	0	8.91	3.39	3.37	4.77
5	2020	2	19	0	8.91	0.91	0.91	1.34
6	2020	2	19	0	8.91	3.74	3.74	4.87
7	2020	2	19	0	8.91	4.06	3.67	4.98
8	2020	2	19	0	8.91	3.09	3.12	2.47
9	2020	2	19	0	8.91	3.3	3.72	3.56
1	2020	2	20	0	6.38	3.11	3.11	1.72
2	2020	2	20	0	6.38	1.96	1.99	1.96
3	2020	2	20	0	6.38	3.09	3.09	3.24
4	2020	2	20	0	6.38	2.51	2.43	2.55
5	2020	2	20	0	6.38	1.37	1.37	1.23
6	2020	2	20	0	6.38	2.54	2.54	3.13
7	2020	2	20	0	6.38	2.4	2.3	2.14
8	2020	2	20	0	6.38	3.8	3.8	3.33
9	2020	2	20	0	6.38	1.12	1.15	1.33
1	2020	2	21	0	6.71	1.97	1.98	2.24
2	2020	2	21	0	6.71	4.48	4.37	3.42
3	2020	2	21	0	6.71	2.17	2.18	1.99
4	2020	2	21	0	6.71	2.0	1.31	1.43
5	2020	2	21	0	6.71	0.38	0.38	0.22
6	2020	2	21	0	6.71	1.81	1.81	1.39
7	2020	2	21	0	6.71	1.73	1.86	1.7
8	2020	2	21	0	6.71	1.64	1.63	1.72
9	2020	2	21	0	6.71	1.08	1.1	1.37
1	2020	2	22	0	4.73	5.87	5.9	6.44
2	2020	2	22	0	4.73	12.34	13.43	15.87
3	2020	2	22	0	4.73	8.0	8.05	7.35
4	2020	2	22	0	4.73	0.84	0.81	0.83
5	2020	2	22	0	4.73	0.74	0.74	1.35
6	2020	2	22	0	4.73	1.45	1.45	2.67
7	2020	2	22	0	4.73	1.29	1.04	1.44
8	2020	2	22	0	4.73	1.34	1.34	1.29
9	2020	2	22	0	4.73	1.58	1.85	2.11
1	2020	2	23	0	4.07	3.72	3.72	3.7
2	2020	2	23	0	4.07	21.64	19.12	6.76
3	2020	2	23	0	4.07	7.82	7.82	4.79
4	2020	2	23	0	4.07	3.3	3.3	1.09
5	2020	2	23	0	4.07	2.2	2.2	2.21
6	2020	2	23	0	4.07	4.11	4.11	6.22
7	2020	2	23	0	4.07	1.29	6.94	2.52
8	2020	2	23	0	4.07	2.28	2.29	1.82
9	2020	2	23	0	4.07	1.59	1.51	1.85
1	2020	2	24	0	8.25	3.06	3.08	2.49
2	2020	2	24	0	8.25	6.9	9.38	5.64
3	2020	2	24	0	8.25	6.3	6.33	5.81
4	2020	2	24	0	8.25	1.17	1.18	4.33
5	2020	2	24	0	8.25	0.98	0.98	2.49
6	2020	2	24	0	8.25	6.46	6.46	3.91
7	2020	2	24	0	8.25	1.72	2.45	2.75
8	2020	2	24	0	8.25	2.64	2.68	3.25
9	2020	2	24	0	8.25	4.75	4.81	2.17
1	2020	2	25	0	11.22	2.38	2.39	1.75
2	2020	2	25	0	11.22	3.97	5.53	3.62
3	2020	2	25	0	11.22	3.56	3.57	1.85
4	2020	2	25	0	11.22	1.09	1.09	0.88
5	2020	2	25	0	11.22	2.06	2.06	2.76
6	2020	2	25	0	11.22	2.65	2.65	3.69
7	2020	2	25	0	11.22	5.93	3.94	2.29
8	2020	2	25	0	11.22	2.17	2.18	2.57
9	2020	2	25	0	11.22	1.92	1.94	1.14
1	2020	2	26	0	3.96	2.34	2.34	1.01
2	2020	2	26	0	3.96	3.61	3.24	4.23
3	2020	2	26	0	3.96	3.85	3.86	4.39
4	2020	2	26	0	3.96	1.62	1.68	1.77
5	2020	2	26	0	3.96	0.92	0.92	1.89
6	2020	2	26	0	3.96	2.3	2.3	1.91
7	2020	2	26	0	3.96	3.45	3.42	3.12
8	2020	2	26	0	3.96	4.83	4.83	4.78
9	2020	2	26	0	3.96	1.64	1.79	2.72
1	2020	2	27	0	7.37	1.37	1.37	1.97
2	2020	2	27	0	7.37	4.29	4.39	4.69
3	2020	2	27	0	7.37	5.03	5.03	3.84
4	2020	2	27	0	7.37	4.23	4.22	4.61
5	2020	2	27	0	7.37	1.51	1.51	1.87
6	2020	2	27	0	7.37	1.58	1.58	2.62
7	2020	2	27	0	7.37	2.74	1.77	1.81
8	2020	2	27	0	7.37	3.23	3.24	3.27
9	2020	2	27	0	7.37	1.39	1.34	1.51
1	2020	2	28	0	5.17	2.71	2.7	2.22
2	2020	2	28	0	5.17	2.38	3.05	2.3
3	2020	2	28	0	5.17	1.45	1.45	1.41
4	2020	2	28	0	5.17	1.47	1.53	1.36
5	2020	2	28	0	5.17	1.08	1.08	0.9
6	2020	2	28	0	5.17	1.47	1.47	2.39
7	2020	2	28	0	5.17	2.38	2.32	1.8
8	2020	2	28	0	5.17	2.2	2.21	2.02
9	2020	2	28	0	5.17	2.48	2.71	2.16
1	2020	2	29	0	5.28	2.62	2.62	2.72
